Column1,schid,schname,distid,dist,city,county,type,District Type,low,ISAT
1981,5.61E+14,Mokena Intermediate School,5.61E+14,Mokena SD 159,Mokena,Will,ELEMENTARY,Non Chicago School,4.3,76.1
1982,4.91E+14,Bicentennial Elem School,4.91E+14,Moline USD 40,Coal Valley,Rock Island,ELEMENTARY,Non Chicago School,38.6,78.2
1983,4.91E+14,Hamilton Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,17.9,87.3
1984,4.91E+14,Jane Addams Elementary School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,0,86.1
1985,4.91E+14,Woodrow Wilson Middle School,4.91E+14,Moline USD 40,Moline,Rock Island,MIDDLE SCHL,Non Chicago School,26.8,69.6
1986,4.91E+14,Roosevelt Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,36.5,72.3
1987,4.91E+14,Benjamin Franklin Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,32.2,74
1988,4.91E+14,Garfield Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,27.6,69.4
1989,4.91E+14,John Deere Middle School,4.91E+14,Moline USD 40,Moline,Rock Island,MIDDLE SCHL,Non Chicago School,43.3,61.4
1990,4.91E+14,George Washington Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,58.9,82.8
1991,4.91E+14,Butterworth Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,57.1,78.2
1992,4.91E+14,Logan Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,43.7,69.7
1993,4.91E+14,Willard Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,59.8,74.2
1994,4.91E+14,Lincoln-Irving Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,62.5,66.7
1995,4.91E+14,Ericsson Elem School,4.91E+14,Moline USD 40,Moline,Rock Island,ELEMENTARY,Non Chicago School,95.1,62
1996,4.91E+14,BICENTENNIAL ELEMENTARY SCHOOL,4.91E+14,MOLINE USD 40,COAL VALLEY,ROCK ISLAND,ELEMENTARY,Non Chicago School,29.6,72.5
1997,3.20E+14,Momence Jr High School,3.20E+14,Momence CUSD 1,Momence,Kankakee,MIDDLE SCHL,Non Chicago School,56,64
1998,3.20E+14,Je-Neir Elem School,3.20E+14,Momence CUSD 1,Momence,Kankakee,ELEMENTARY,Non Chicago School,68.5,80.3
1999,2.71E+14,CENTRAL JR HIGH SCHOOL,2.71E+14,MONMOUTH UNIT SCH DIST 38,MONMOUTH,WARREN,MIDDLE SCHL,Non Chicago School,50.2,55.5
2000,2.71E+14,WILLITS PRIMARY SCHOOL,2.71E+14,MONMOUTH UNIT SCH DIST 38,MONMOUTH,WARREN,ELEMENTARY,Non Chicago School,54.3,53.4
2001,2.71E+14,LINCOLN INTERMEDIATE SCHOOL,2.71E+14,MONMOUTH UNIT SCH DIST 38,MONMOUTH,WARREN,ELEMENTARY,Non Chicago School,56.3,69.2
2002,2.71E+14,HARDING PRIMARY SCHOOL,2.71E+14,MONMOUTH UNIT SCH DIST 38,MONMOUTH,WARREN,ELEMENTARY,Non Chicago School,65.4,58.3
2003,4.81E+14,Monroe Elem School,4.81E+14,Monroe SD 70,Bartonville,Peoria,ELEMENTARY,Non Chicago School,16.3,75.4
2004,3.91E+14,Monticello Middle School,3.91E+14,Monticello CUSD 25,Monticello,Piatt,MIDDLE SCHL,Non Chicago School,10.9,77.5
2005,3.91E+14,Washington School,3.91E+14,Monticello CUSD 25,Monticello,Piatt,ELEMENTARY,Non Chicago School,12,83.3
2006,3.91E+14,White Heath Elem School,3.91E+14,Monticello CUSD 25,White Heath,Piatt,ELEMENTARY,Non Chicago School,7.5,86.2
2007,5.51E+14,Montmorency CCSD #145,5.51E+14,Montmorency CCSD 145,Rock Falls,Whiteside,ELEMENTARY,Non Chicago School,17.5,76.3
2008,2.40E+14,Shabbona Middle School,2.40E+14,Morris SD 54,Morris,Grundy,MIDDLE SCHL,Non Chicago School,21.3,77.1
2009,2.40E+14,White Oak Elementary,2.40E+14,Morris SD 54,Morris,Grundy,ELEMENTARY,Non Chicago School,24.4,79.7
2010,5.51E+14,Morrison Jr High School,5.51E+14,Morrison CUSD 6,Morrison,Whiteside,MIDDLE SCHL,Non Chicago School,14.5,76.2
2011,5.51E+14,Southside School,5.51E+14,Morrison CUSD 6,Morrison,Whiteside,ELEMENTARY,Non Chicago School,28.1,82.6
2012,1.00E+14,Morrisonville Elem School,1.00E+14,Morrisonville CUSD 1,Morrisonville,Christian,ELEMENTARY,Non Chicago School,34.4,52.5
2013,1.00E+14,Morrisonville Jr High School,1.00E+14,Morrisonville CUSD 1,Morrisonville,Christian,MIDDLE SCHL,Non Chicago School,33.3,67.5
2014,5.31E+14,Lettie Brown Elementary School,5.31E+14,Morton CUSD 709,Morton,Tazewell,ELEMENTARY,Non Chicago School,2.8,83.7
2015,5.31E+14,Lincoln Elem School,5.31E+14,Morton CUSD 709,Morton,Tazewell,ELEMENTARY,Non Chicago School,3.3,88.7
2016,5.31E+14,Morton Jr High School,5.31E+14,Morton CUSD 709,Morton,Tazewell,MIDDLE SCHL,Non Chicago School,6.7,86
2017,5.31E+14,Grundy Elem School,5.31E+14,Morton CUSD 709,Morton,Tazewell,ELEMENTARY,Non Chicago School,6.9,87
2018,5.31E+14,Jefferson Elem School,5.31E+14,Morton CUSD 709,Morton,Tazewell,ELEMENTARY,Non Chicago School,12.6,79.6
2019,5.02E+13,Park View Elem School,5.02E+13,Morton Grove SD 70,Morton Grove,Cook,ELEMENTARY,Non Chicago School,0,82
2020,4.01E+14,Mt Olive Elementary School,4.01E+14,Mount Olive CUSD 5,Mount Olive,Macoupin,ELEMENTARY,Non Chicago School,29.1,60.5
2021,5.02E+13,Lions Park Elem School,5.02E+13,Mount Prospect SD 57,Mt Prospect,Cook,ELEMENTARY,Non Chicago School,6,84.6
2022,5.02E+13,Lincoln Middle School,5.02E+13,Mount Prospect SD 57,Mt Prospect,Cook,MIDDLE SCHL,Non Chicago School,5,84
2023,5.02E+13,Fairview Elem School,5.02E+13,Mount Prospect SD 57,Mt Prospect,Cook,ELEMENTARY,Non Chicago School,2.7,83
2024,2.50E+14,J L Buford Intermediate Ed Ctr,2.50E+14,Mount Vernon SD 80,Mount Vernon,Jefferson,ELEMENTARY,Non Chicago School,73.6,70
2025,2.50E+14,Zadok Casey Middle School,2.50E+14,Mount Vernon SD 80,Mount Vernon,Jefferson,MIDDLE SCHL,Non Chicago School,57.6,49.5
2026,2.50E+14,Mt Vernon Dist 80 Primary Center,2.50E+14,Mount Vernon SD 80,Mount Vernon,Jefferson,ELEMENTARY,Non Chicago School,69.2,63.3
2027,8.01E+13,MT CARROLLJR/SR HIGH SCHOOL,8.01E+13,MT CARROLL COMM UNIT DIST 304,MOUNT CARROLL,CARROLL,HIGH SCHOOL,Non Chicago School,31,71.2
2028,8.01E+13,MT CARROLL ELEM SCHOOL,8.01E+13,MT CARROLL COMM UNIT DIST 304,MOUNT CARROLL,CARROLL,ELEMENTARY,Non Chicago School,35.9,63.4
2029,3.81E+14,Mount Pulaski Elem School,3.81E+14,Mt Pulaski CUSD 23,Mount Pulaski,Logan,ELEMENTARY,Non Chicago School,20.8,76.4
2030,3.81E+14,ELKHART ELEM SCHOOL,3.81E+14,MT PULASKI CUSD 23,ELKHART,LOGAN,ELEMENTARY,Non Chicago School,13.2,78.1
2031,3.91E+14,Mt Zion Elem School,3.91E+14,Mt Zion CUSD 3,Mount Zion,Macon,ELEMENTARY,Non Chicago School,11,82.2
2032,3.91E+14,Mt Zion Intermediate School,3.91E+14,Mt Zion CUSD 3,Mount Zion,Macon,ELEMENTARY,Non Chicago School,12.7,90.4
2033,3.91E+14,Mt Zion Jr High School,3.91E+14,Mt Zion CUSD 3,Mount Zion,Macon,MIDDLE SCHL,Non Chicago School,9.9,80.8
2034,3.91E+14,McGaughey Elem School,3.91E+14,Mt Zion CUSD 3,Mount Zion,Macon,ELEMENTARY,Non Chicago School,14.3,82.8
2035,3.91E+14,SALEM ELEM SCHOOL,3.91E+14,Mt Zion CUSD 3,DECATUR,MACON,ELEMENTARY,Non Chicago School,11.1,85.5
2036,3.00E+13,Mulberry Grove Jr High School,3.00E+13,Mulberry Grove CUSD 1,Mulberry Grove,Bond,MIDDLE SCHL,Non Chicago School,0,67.9
2037,3.00E+13,Mulberry Grove Elem School,3.00E+13,Mulberry Grove CUSD 1,Mulberry Grove,Bond,ELEMENTARY,Non Chicago School,40.8,79.6
2038,3.40E+14,Washington Elem School,3.40E+14,Mundelein ESD 75,Mundelein,Lake,ELEMENTARY,Non Chicago School,37.3,76.3
2039,3.40E+14,Carl Sandburg Middle School,3.40E+14,Mundelein ESD 75,Mundelein,Lake,MIDDLE SCHL,Non Chicago School,18.5,79.7
2040,3.40E+14,Mechanics Grove Elem School,3.40E+14,Mundelein ESD 75,Mundelein,Lake,ELEMENTARY,Non Chicago School,19.2,84.2
2041,3.40E+14,Lincoln Elem School,3.40E+14,Mundelein ESD 75,Mundelein,Lake,ELEMENTARY,Non Chicago School,18.4,76.7
2042,3.00E+14,Gen John A Logan Attendance Cntr,3.00E+14,Murphysboro CUSD 186,Murphysboro,Jackson,ELEMENTARY,Non Chicago School,59.6,69.9
2043,3.00E+14,Carruthers Elementary School,3.00E+14,Murphysboro CUSD 186,Murphysboro,Jackson,ELEMENTARY,Non Chicago School,71.8,82.3
2044,3.00E+14,Murphysboro Middle School,3.00E+14,Murphysboro CUSD 186,Murphysboro,Jackson,MIDDLE SCHL,Non Chicago School,46.3,60.2
2045,3.00E+14,MCELVAIN ELEM SCHOOL,3.00E+14,Murphysboro CUSD 186,MURPHYSBORO,JACKSON,ELEMENTARY,Non Chicago School,51.6,59.7
2046,5.31E+14,Marquette Elem School,5.31E+14,N Pekin & Marquette Hght SD 102,Marquette Heights,Tazewell,ELEMENTARY,Non Chicago School,29.6,80.2
2047,5.31E+14,Rogers Elementary School,5.31E+14,N Pekin & Marquette Hght SD 102,North Pekin,Tazewell,ELEMENTARY,Non Chicago School,23.6,79
2048,5.31E+14,Georgetowne Middle School,5.31E+14,N Pekin & Marquette Hght SD 102,Marquette Heights,Tazewell,MIDDLE SCHL,Non Chicago School,29.1,70.4
2049,1.90E+14,Highlands Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,2.1,94.3
2050,1.90E+14,Meadow Glens Elementary School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.8,93.1
2051,1.90E+14,Kennedy Junior High School,1.90E+14,Naperville CUSD 203,Lisle,Dupage,MIDDLE SCHL,Non Chicago School,1.4,89.5
2052,1.90E+14,Prairie Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,1.9,89.7
2053,1.90E+14,Maplebrook Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,1.7,92.9
2054,1.90E+14,Ranch View Elementary School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,0.8,89
2055,1.90E+14,Madison Jr High School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,2.1,90.3
2056,1.90E+14,Kingsley Elementary School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,2.3,84.3
2057,1.90E+14,River Woods Elementary School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,1.2,92.6
2058,1.90E+14,Lincoln Jr High School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,2.9,86
2059,1.90E+14,Steeple Run Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,2.1,84.7
2060,1.90E+14,Washington Jr High School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,3.8,85.5
2061,1.90E+14,Elmwood Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,2.7,87.5
2062,1.90E+14,Scott Elementary School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,4.5,87.1
2063,1.90E+14,Naper Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,7.1,84.8
2064,1.90E+14,Jefferson Jr High School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,MIDDLE SCHL,Non Chicago School,7.9,81.5
2065,1.90E+14,Ellsworth Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,6.9,83.1
2066,1.90E+14,Mill Street Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,6.4,84.7
2067,1.90E+14,Beebe Elem School,1.90E+14,Naperville CUSD 203,Naperville,Dupage,ELEMENTARY,Non Chicago School,4.4,87.1
2068,1.31E+14,Nashville Grade School,1.31E+14,Nashville CCSD 49,Nashville,Washington,ELEMENTARY,Non Chicago School,9.1,75.4
2069,1.31E+14,NASHVILLE GRADE SCH/PRIMARY BLDG,1.31E+14,Nashville CCSD 49,NASHVILLE,WASHINGTON,ELEMENTARY,Non Chicago School,39,71.5
2070,2.60E+14,Nauvoo-Colusa Jr High School,2.60E+14,Nauvoo-Colusa CUSD 325,Nauvoo,Hancock,MIDDLE SCHL,Non Chicago School,39.6,60
2071,2.60E+14,Nauvoo Elem School,2.60E+14,Nauvoo-Colusa CUSD 325,Nauvoo,Hancock,ELEMENTARY,Non Chicago School,45,85.7
2072,4.71E+14,Nelson Elem School,4.71E+14,Nelson Public SD No 8,Nelson,Lee,ELEMENTARY,Non Chicago School,18.8,74.5
2073,1.10E+14,Neoga Elem School,1.10E+14,Neoga CUSD 3,Neoga,Cumberland,ELEMENTARY,Non Chicago School,27.8,86.7
2074,1.10E+14,Neoga Middle School,1.10E+14,Neoga CUSD 3,Neoga,Cumberland,ELEMENTARY,Non Chicago School,37.1,87.5
2075,1.10E+14,Neoga Jr High School,1.10E+14,Neoga CUSD 3,Neoga,Cumberland,MIDDLE SCHL,Non Chicago School,27.7,78.8
2076,2.80E+14,Neponset Elem School,2.80E+14,Neponset CCSD 307,Neponset,Bureau,ELEMENTARY,Non Chicago School,50.9,81.7
2077,24032024C042001,Nettle Creek Elem School,24032024C040000,Nettle Creek CCSD 24C,Morris,Grundy,ELEMENTARY,Non Chicago School,0,87.9
2078,5.01E+14,New Athens Elem,5.01E+14,New Athens CUSD 60,New Athens,Saint Clair,ELEMENTARY,Non Chicago School,31,76.5
2079,5.01E+14,New Athens Jr High,5.01E+14,New Athens CUSD 60,New Athens,Saint Clair,MIDDLE SCHL,Non Chicago School,21.7,75.3
2080,5.11E+14,New Berlin Elementary School,5.11E+14,New Berlin CUSD 16,New Berlin,Sangamon,ELEMENTARY,Non Chicago School,24,75.2
2081,5.11E+14,New Berlin Jr High School,5.11E+14,New Berlin CUSD 16,New Berlin,Sangamon,MIDDLE SCHL,Non Chicago School,25.3,62.9
2082,5.11E+14,Loami Elem School,5.11E+14,New Berlin CUSD 16,Loami,Sangamon,ELEMENTARY,Non Chicago School,23.3,78
2083,3.81E+14,New Holland-Middletown Elem Sch,3.81E+14,New Holland-Middletown ED 88,Middletown,Logan,ELEMENTARY,Non Chicago School,35.3,58.6
2084,3.81E+14,NEW HOLLAND-MIDDLETOWN ELEM SCHL,3.81E+14,New Holland-Middletown ED 88,MIDDLETOWN,LOGAN,ELEMENTARY,Non Chicago School,30.8,92.2
2085,2.01E+14,New Hope Elem School,2.01E+14,New Hope CCSD 6,Fairfield,Wayne,ELEMENTARY,Non Chicago School,29.1,79.4
2086,5.61E+14,Nelson Ridge School,5.61E+14,New Lenox SD 122,New Lenox,Will,ELEMENTARY,Non Chicago School,3.7,79
2087,5.61E+14,Nelson Prairie School,5.61E+14,New Lenox SD 122,New Lenox,Will,ELEMENTARY,Non Chicago School,4.6,83.1
2088,5.61E+14,Alex M Martino Jr High School,5.61E+14,New Lenox SD 122,New Lenox,Will,MIDDLE SCHL,Non Chicago School,5.5,80.4
2089,5.61E+14,Liberty Junior High School,5.61E+14,New Lenox SD 122,New Lenox,Will,MIDDLE SCHL,Non Chicago School,2.2,79.1
2090,5.61E+14,Oster-OakviewSchool,5.61E+14,New Lenox SD 122,New Lenox,Will,ELEMENTARY,Non Chicago School,5.6,77.8
2091,5.61E+14,Bentley Elem School,5.61E+14,New Lenox SD 122,New Lenox,Will,ELEMENTARY,Non Chicago School,4.9,85.7
2092,5.61E+14,Haines Elem School,5.61E+14,New Lenox SD 122,New Lenox,Will,ELEMENTARY,Non Chicago School,6.5,78.3
2093,5.61E+14,Arnold J Tyler School,5.61E+14,New Lenox SD 122,New Lenox,Will,ELEMENTARY,Non Chicago School,0,85.1
2094,2.04E+13,New Simpson Hill Dist 32,2.04E+13,New Simpson Hill SD 32,Tunnel Hill,Johnson,ELEMENTARY,Non Chicago School,47.3,81.7
2095,2.40E+14,Newark Elem School,2.40E+14,Newark CCSD 66,Newark,Kendall,ELEMENTARY,Non Chicago School,4.2,64.8
2096,2.40E+14,Millbrook Junior High School,2.40E+14,Newark CCSD 66,Millbrook,Kendall,MIDDLE SCHL,Non Chicago School,0.9,80.2
2097,3.91E+14,NIANTIC-HARRISTOWN JR HIGH SCH,3.91E+14,NIANTIC-HARRISTOWN C U S D 6,NIANTIC,MACON,MIDDLE SCHL,Non Chicago School,30.8,54.1
2098,5.02E+13,Clarence E Culver School,5.02E+13,Niles ESD 71,Niles,Cook,ELEMENTARY,Non Chicago School,23.3,87.2
2099,4.41E+14,Spring Grove Elementary School,4.41E+14,Nippersink SD 2,Spring Grove,McHenry,ELEMENTARY,Non Chicago School,2.4,80.3
2100,4.41E+14,Nippersink Middle School,4.41E+14,Nippersink SD 2,Richmond,McHenry,MIDDLE SCHL,Non Chicago School,3.3,68
2101,4.41E+14,Richmond Grade School,4.41E+14,Nippersink SD 2,Richmond,McHenry,ELEMENTARY,Non Chicago School,4.5,78.4
2102,1.01E+14,Nokomis Jr/Sr High Sch,1.01E+14,Nokomis CUSD 22,Nokomis,Montgomery,HIGH SCHOOL,Non Chicago School,28.1,66.7
2103,1.01E+14,North Elem School,1.01E+14,Nokomis CUSD 22,Nokomis,Montgomery,ELEMENTARY,Non Chicago School,48.1,70.6
2104,1.01E+14,Nokomis South Middle School,1.01E+14,Nokomis CUSD 22,Nokomis,Montgomery,ELEMENTARY,Non Chicago School,44,65
2105,6.02E+13,J Leigh Elem School,6.02E+13,Norridge SD 80,Norridge,Cook,ELEMENTARY,Non Chicago School,8,81.1
2106,6.02E+13,J Giles Elem School,6.02E+13,Norridge SD 80,Norridge,Cook,ELEMENTARY,Non Chicago School,3,83
2107,2.01E+14,Norris City-Omaha Elem School,2.01E+14,Norris City-Omaha-Enfield CUSD 3,Norris City,White,ELEMENTARY,Non Chicago School,36.3,74.9
2108,2.01E+14,Booth Elementary School,2.01E+14,Norris City-Omaha-Enfield CUSD 3,Enfield,White,ELEMENTARY,Non Chicago School,47.7,73.1
2109,4.00E+13,Poplar Grove Elem School,4.00E+13,North Boone CUSD 200,Poplar Grove,Boone,ELEMENTARY,Non Chicago School,15.2,77.5
2110,4.00E+13,North Boone Upper Elem Sch,4.00E+13,North Boone CUSD 200,Poplar Grove,Boone,ELEMENTARY,Non Chicago School,21.4,68.6
2111,4.00E+13,Manchester Elem School,4.00E+13,North Boone CUSD 200,Poplar Grove,Boone,ELEMENTARY,Non Chicago School,12.1,78.2
2112,4.00E+13,Capron Elem School,4.00E+13,North Boone CUSD 200,Capron,Boone,ELEMENTARY,Non Chicago School,29.2,67.6
2113,3.40E+14,Forrestal Elem School,3.40E+14,North Chicago SD 187,Great Lakes,Lake,ELEMENTARY,Non Chicago School,56.4,57
2114,3.40E+14,Greenbay Elem School,3.40E+14,North Chicago SD 187,North Chicago,Lake,ELEMENTARY,Non Chicago School,56.3,53.3
2115,3.40E+14,South Elementary School,3.40E+14,North Chicago SD 187,North Chicago,Lake,ELEMENTARY,Non Chicago School,49.6,52.3
2116,3.40E+14,Neal Math Science Academy,3.40E+14,North Chicago SD 187,North Chicago,Lake,MIDDLE SCHL,Non Chicago School,59.5,40.3
2117,3.40E+14,A J Katzenmaier Elem School,3.40E+14,North Chicago SD 187,North Chicago,Lake,ELEMENTARY,Non Chicago School,74.8,34.9
2118,3.40E+14,North Elementary School,3.40E+14,North Chicago SD 187,North Chicago,Lake,ELEMENTARY,Non Chicago School,74.5,29.2
2119,3.40E+14,Marjorie P Hart Elem School,3.40E+14,North Chicago SD 187,North Chicago,Lake,ELEMENTARY,Non Chicago School,77.5,49.3
2120,1.20E+14,North Clay Elem/Jr High Sch,1.20E+14,North Clay CUSD 25,Louisville,Clay,ELEMENTARY,Non Chicago School,36.3,72.7
2121,4.00E+14,North Greene Elem,4.00E+14,North Greene CUSD 3,Roodhouse,Greene,ELEMENTARY,Non Chicago School,46.8,57.8
2122,4.00E+14,North Greene Jr High School,4.00E+14,North Greene CUSD 3,Roodhouse,Greene,MIDDLE SCHL,Non Chicago School,53.7,53.2
2123,4.00E+14,White Hall Elem School,4.00E+14,North Greene CUSD 3,White Hall,Greene,ELEMENTARY,Non Chicago School,55.4,47.5
2124,4.01E+14,Girard Elementary School,4.01E+14,North Mac CUSD 34,Girard,Macoupin,ELEMENTARY,Non Chicago School,26.6,75.6
2125,4.01E+14,Virden Elementary School,4.01E+14,North Mac CUSD 34,Virden,Macoupin,ELEMENTARY,Non Chicago School,36.7,69.2
2126,7.02E+13,H H Conrady Jr High School,7.02E+13,North Palos SD 117,Hickory Hills,Cook,MIDDLE SCHL,Non Chicago School,20.2,70.1
2127,7.02E+13,Oak Ridge Elem School,7.02E+13,North Palos SD 117,Palos Hills,Cook,ELEMENTARY,Non Chicago School,21.5,77.4
2128,7.02E+13,Glen Oaks Elem School,7.02E+13,North Palos SD 117,Hickory Hills,Cook,ELEMENTARY,Non Chicago School,25.1,78.6
2129,3.40E+14,Braeside Elem School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,0.7,84.6
2130,3.40E+14,Ravinia Elem School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,0.6,82.9
2131,3.40E+14,Edgewood Middle School,3.40E+14,North Shore SD 112,Highland Park,Lake,MIDDLE SCHL,Non Chicago School,1.2,89.4
2132,3.40E+14,Wayne Thomas Elem School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,0.3,88.3
2133,3.40E+14,Lincoln Elem School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,2,91.5
2134,3.40E+14,Elm Place School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,5.1,85.2
2135,3.40E+14,Sherwood Elem School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,8.1,85.9
2136,3.40E+14,Indian Trail Elem School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,2.1,90.2
2137,3.40E+14,Red Oak Elem School,3.40E+14,North Shore SD 112,Highland Park,Lake,ELEMENTARY,Non Chicago School,7.1,91.6
2138,3.40E+14,Northwood Jr High School,3.40E+14,North Shore SD 112,Highland Park,Lake,MIDDLE SCHL,Non Chicago School,19.9,75.9
2139,3.40E+14,Oak Terrace Elem School,3.40E+14,North Shore SD 112,Highwood,Lake,ELEMENTARY,Non Chicago School,50.6,72.5
2140,1.30E+14,North Wamac Grade School,1.30E+14,North Wamac SD 186,Centralia,Clinton,ELEMENTARY,Non Chicago School,71.8,54.3
2141,2.01E+14,Mount Erie Elem School,2.01E+14,North Wayne CUSD 200,Mount Erie,Wayne,ELEMENTARY,Non Chicago School,47,90.5
2142,2.01E+14,Cisne Middle School,2.01E+14,North Wayne CUSD 200,Cisne,Wayne,MIDDLE SCHL,Non Chicago School,41.2,77.9
2143,2.01E+14,Johnsonville Elem School,2.01E+14,North Wayne CUSD 200,Johnsonville,Wayne,ELEMENTARY,Non Chicago School,29.5,89.8
2144,5.02E+13,Wood Oaks Jr High School,5.02E+13,Northbrook ESD 27,Northbrook,Cook,MIDDLE SCHL,Non Chicago School,0,89.5
2145,5.02E+13,Hickory Point Elem School,5.02E+13,Northbrook ESD 27,Northbrook,Cook,ELEMENTARY,Non Chicago School,0,92.2
2146,5.02E+13,Shabonee School,5.02E+13,Northbrook ESD 27,Northbrook,Cook,ELEMENTARY,Non Chicago School,0.3,87
2147,1.40E+14,Grove Elem School,5.02E+13,Northbrook ESD 27,Northbrook,Cook,ELEMENTARY,Non Chicago School,0.4,93.7
2148,5.02E+13,Greenbriar Elem School,5.02E+13,Northbrook SD 28,Northbrook,Cook,ELEMENTARY,Non Chicago School,2.2,89.7
2149,5.02E+13,Westmoor Elem School,5.02E+13,Northbrook SD 28,Northbrook,Cook,ELEMENTARY,Non Chicago School,0.9,92.2
2150,5.02E+13,Meadowbrook Elem School,5.02E+13,Northbrook SD 28,Northbrook,Cook,ELEMENTARY,Non Chicago School,0.8,89.3
2151,5.02E+13,Northbrook Junior High School,5.02E+13,Northbrook SD 28,Northbrook,Cook,MIDDLE SCHL,Non Chicago School,0.3,91
2152,5.02E+13,Willowbrook Elem School,5.02E+13,Northbrook/Glenview SD 30,Glenview,Cook,ELEMENTARY,Non Chicago School,1,90.6
2153,5.02E+13,Maple School,5.02E+13,Northbrook/Glenview SD 30,Northbrook,Cook,MIDDLE SCHL,Non Chicago School,0.8,87.4
2154,5.02E+13,Wescott Elementary School,5.02E+13,Northbrook/Glenview SD 30,Northbrook,Cook,ELEMENTARY,Non Chicago School,1.2,94.7
2155,4.01E+14,Northwestern Jr High School,4.01E+14,Northwestern CUSD 2,Palmyra,Macoupin,MIDDLE SCHL,Non Chicago School,40.6,63.7
2156,4.01E+14,Northwestern Elem School,4.01E+14,Northwestern CUSD 2,Palmyra,Macoupin,ELEMENTARY,Non Chicago School,43.2,74.4
2157,4.81E+14,Norwood Primary School,4.81E+14,Norwood ESD 63,Peoria,Peoria,ELEMENTARY,Non Chicago School,35.9,74.8
2158,4.81E+14,Norwood Elem School,4.81E+14,Norwood ESD 63,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,40.8,69.5
2159,5.01E+14,J Emmett Hinchcliffe Sr Elem Sch,5.01E+14,O Fallon CCSD 90,O Fallon,Saint Clair,ELEMENTARY,Non Chicago School,17.9,84.3
2160,5.01E+14,Delores Moye Elem School,5.01E+14,O Fallon CCSD 90,O Fallon,Saint Clair,ELEMENTARY,Non Chicago School,19.3,83.3
2161,5.01E+14,Fulton Jr High School,5.01E+14,O Fallon CCSD 90,O Fallon,Saint Clair,MIDDLE SCHL,Non Chicago School,14.7,77.4
2162,5.01E+14,Estelle Kampmeyer Elem School,5.01E+14,O Fallon CCSD 90,O Fallon,Saint Clair,ELEMENTARY,Non Chicago School,24.9,79.1
2163,5.01E+14,Laverna Evans Elem School,5.01E+14,O Fallon CCSD 90,O Fallon,Saint Clair,ELEMENTARY,Non Chicago School,17,81.2
2164,4.81E+14,Oak Grove West School,4.81E+14,Oak Grove SD 68,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,20.9,76.1
